cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
12,"F""_""5",1.2.0005,N,IMP3CAD,BAS INTERMEDIARIA,LAMINA DE BORDA PVC BRANCO TX 22X5                ,UN,M ,1.023,0.0,0.0,0.0,0.0,20,1774234800000,15:11:14,1774234800000,,,,400,2,100,2,0,IMP3CAD,,993.0,0.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100002
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
12,"F""_""5",1.2.0005,0,0.0,0.0,0.0,993.0,0.0,0.0,N,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
12,"F""_""5",1.3.0011,N,IMP3CAD,BAS INTERMEDIARIA,COLA HOT MELT ALTA TEMPERATURA BRANCA             ,UN,KG,0.0082,0.0,0.0,0.0,0.0,40,1774234800000,15:11:14,1774234800000,,,,400,2,100,3,0,IMP3CAD,,993.0,420.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100002
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
12,"F""_""5",1.3.0011,0,0.0,0.0,0.0,993.0,420.0,0.0,S,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
13,"F""_""6",1.1.0004,N,IMP3CAD,BAS INTERMEDIARIA,MDF MELAMINA BRANCO TX 18MM                       ,UN,M2,0.8417,0.0,0.0,0.0,0.0,10,1774234800000,15:11:15,1774234800000,,,,400,2,100,1,0,IMP3CAD,,2004.0,420.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100000
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
13,"F""_""6",1.1.0004,0,0.0,0.0,0.0,2004.0,420.0,0.0,N,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
13,"F""_""6",1.2.0005,N,IMP3CAD,BAS INTERMEDIARIA,LAMINA DE BORDA PVC BRANCO TX 22X5                ,UN,M ,2.034,0.0,0.0,0.0,0.0,20,1774234800000,15:11:15,1774234800000,,,,400,2,100,2,0,IMP3CAD,,2004.0,0.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100000
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
13,"F""_""6",1.2.0005,0,0.0,0.0,0.0,2004.0,0.0,0.0,N,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
13,"F""_""6",1.3.0011,N,IMP3CAD,BAS INTERMEDIARIA,COLA HOT MELT ALTA TEMPERATURA BRANCA             ,UN,KG,0.0163,0.0,0.0,0.0,0.0,40,1774234800000,15:11:15,1774234800000,,,,400,2,100,3,0,IMP3CAD,,2004.0,420.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100000
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
13,"F""_""6",1.3.0011,0,0.0,0.0,0.0,2004.0,420.0,0.0,S,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
14,"F""_""7",1.1.0004,N,IMP3CAD,BAS INTERMEDIARIA,MDF MELAMINA BRANCO TX 18MM                       ,UN,M2,0.8417,0.0,0.0,0.0,0.0,10,1774234800000,15:11:15,1774234800000,,,,400,2,100,1,0,IMP3CAD,,2004.0,420.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100001
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
14,"F""_""7",1.1.0004,0,0.0,0.0,0.0,2004.0,420.0,0.0,N,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
14,"F""_""7",1.2.0005,N,IMP3CAD,BAS INTERMEDIARIA,LAMINA DE BORDA PVC BRANCO TX 22X5                ,UN,M ,2.034,0.0,0.0,0.0,0.0,20,1774234800000,15:11:15,1774234800000,,,,400,2,100,2,0,IMP3CAD,,2004.0,0.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100001
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
14,"F""_""7",1.2.0005,0,0.0,0.0,0.0,2004.0,0.0,0.0,N,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
14,"F""_""7",1.3.0011,N,IMP3CAD,BAS INTERMEDIARIA,COLA HOT MELT ALTA TEMPERATURA BRANCA             ,UN,KG,0.0163,0.0,0.0,0.0,0.0,40,1774234800000,15:11:15,1774234800000,,,,400,2,100,3,0,IMP3CAD,,2004.0,420.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100001
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
14,"F""_""7",1.3.0011,0,0.0,0.0,0.0,2004.0,420.0,0.0,S,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
15,"F""_""8",1.1.0004,N,IMP3CAD,BAS INTERMEDIARIA,MDF MELAMINA BRANCO TX 18MM                       ,UN,M2,0.2343,0.0,0.0,0.0,0.0,10,1774234800000,15:11:15,1774234800000,,,,400,2,100,1,0,IMP3CAD,,993.0,236.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100003
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
15,"F""_""8",1.1.0004,0,0.0,0.0,0.0,993.0,236.0,0.0,N,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
15,"F""_""8",1.2.0005,N,IMP3CAD,BAS INTERMEDIARIA,LAMINA DE BORDA PVC BRANCO TX 22X5                ,UN,M ,1.023,0.0,0.0,0.0,0.0,20,1774234800000,15:11:15,1774234800000,,,,400,2,100,2,0,IMP3CAD,,993.0,0.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100003
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
15,"F""_""8",1.2.0005,0,0.0,0.0,0.0,993.0,0.0,0.0,N,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
15,"F""_""8",1.3.0011,N,IMP3CAD,BAS INTERMEDIARIA,COLA HOT MELT ALTA TEMPERATURA BRANCA             ,UN,KG,0.0082,0.0,0.0,0.0,0.0,40,1774234800000,15:11:15,1774234800000,,,,400,2,100,3,0,IMP3CAD,,993.0,236.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100003
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
15,"F""_""8",1.3.0011,0,0.0,0.0,0.0,993.0,236.0,0.0,S,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
16,"F""_""9",1.1.0004,N,IMP3CAD,BAS INTERMEDIARIA,MDF MELAMINA BRANCO TX 18MM                       ,UN,M2,0.4171,0.0,0.0,0.0,0.0,10,1774234800000,15:11:15,1774234800000,,,,400,2,100,1,0,IMP3CAD,,993.0,420.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100004
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
16,"F""_""9",1.1.0004,0,0.0,0.0,0.0,993.0,420.0,0.0,N,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
16,"F""_""9",1.2.0005,N,IMP3CAD,BAS INTERMEDIARIA,LAMINA DE BORDA PVC BRANCO TX 22X5                ,UN,M ,1.023,0.0,0.0,0.0,0.0,20,1774234800000,15:11:15,1774234800000,,,,400,2,100,2,0,IMP3CAD,,993.0,0.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100004
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
16,"F""_""9",1.2.0005,0,0.0,0.0,0.0,993.0,0.0,0.0,N,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
16,"F""_""9",1.3.0011,N,IMP3CAD,BAS INTERMEDIARIA,COLA HOT MELT ALTA TEMPERATURA BRANCA             ,UN,KG,0.0082,0.0,0.0,0.0,0.0,40,1774234800000,15:11:15,1774234800000,,,,400,2,100,3,0,IMP3CAD,,993.0,420.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,100004
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
16,"F""_""9",1.3.0011,0,0.0,0.0,0.0,993.0,420.0,0.0,S,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
17,"F""_""10",1.1.0004,N,IMP3CAD,BAS SUP,MDF MELAMINA BRANCO TX 18MM                       ,UN,M2,1.02,0.0,0.0,0.0,0.0,10,1774234800000,15:11:15,1774234800000,,,,400,2,100,1,0,IMP3CAD,,2040.0,500.0,0.0,,S,N,N,S,S,S,S,0.0,,0,0,N,0.0,PDM,693000
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
17,"F""_""10",1.1.0004,0,0.0,0.0,0.0,2040.0,500.0,0.0,N,N,S,S,S,S,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
17,"F""_""10",1.2.0005,N,IMP3CAD,BAS SUP,LAMINA DE BORDA PVC BRANCO TX 22X5                ,UN,M ,5.2,0.0,0.0,0.0,0.0,20,1774234800000,15:11:15,1774234800000,,,,400,2,100,2,0,IMP3CAD,,4080.0,1000.0,0.0,,S,N,N,S,S,S,S,0.0,,0,0,N,0.0,PDM,693000
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
17,"F""_""10",1.2.0005,0,0.0,0.0,0.0,4080.0,1000.0,0.0,N,N,S,S,S,S,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
17,"F""_""10",1.3.0011,N,IMP3CAD,BAS SUP,COLA HOT MELT ALTA TEMPERATURA BRANCA             ,UN,KG,0.0416,0.0,0.0,0.0,0.0,40,1774234800000,15:11:15,1774234800000,,,,400,2,100,3,0,IMP3CAD,,2040.0,500.0,0.0,,S,N,N,S,S,S,S,0.0,,0,0,N,0.0,PDM,693000
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
17,"F""_""10",1.3.0011,0,0.0,0.0,0.0,2040.0,500.0,0.0,S,N,S,S,S,S,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
18,"F""_""11",1.1.0004,N,IMP3CAD,DIV VERTICAL,MDF MELAMINA BRANCO TX 18MM                       ,UN,M2,0.801,0.0,0.0,0.0,0.0,10,1774234800000,15:11:15,1774234800000,,,,400,2,100,1,0,IMP3CAD,,1898.0,422.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,101000
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
18,"F""_""11",1.1.0004,0,0.0,0.0,0.0,1898.0,422.0,0.0,N,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
18,"F""_""11",1.2.0005,N,IMP3CAD,DIV VERTICAL,LAMINA DE BORDA PVC BRANCO TX 22X5                ,UN,M ,1.928,0.0,0.0,0.0,0.0,20,1774234800000,15:11:15,1774234800000,,,,400,2,100,2,0,IMP3CAD,,1898.0,0.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,101000
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
18,"F""_""11",1.2.0005,0,0.0,0.0,0.0,1898.0,0.0,0.0,N,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
18,"F""_""11",1.3.0011,N,IMP3CAD,DIV VERTICAL,COLA HOT MELT ALTA TEMPERATURA BRANCA             ,UN,KG,0.0154,0.0,0.0,0.0,0.0,40,1774234800000,15:11:15,1774234800000,,,,400,2,100,3,0,IMP3CAD,,1898.0,422.0,0.0,,S,N,N,N,S,N,N,0.0,,0,0,N,0.0,PDM,101000
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
18,"F""_""11",1.3.0011,0,0.0,0.0,0.0,1898.0,422.0,0.0,S,N,N,S,N,N,,0.0,1
cadireta
cadcont,cadpai,cadfilho,cadstatus,cadsuscad,cadpainome,cadfilnome,cadpaium,cadfilum,caduso,cadcomp,cadlarg,cadesp,cadpeso,cadfase,cadgrav,cadhora,cadimpdt,cadimphr,cadusuimp,cadlocal,cadgrpai,cadsgpai,cadsgrfil,cadsgfil,cadoriemb,cadproj,cadarquivo,cadcobr,cadlabr,cadesbr,cadclass,cadplcor,cadusamed,cadborint,cadbordsup,cadbordinf,cadboresq,cadbordir,cadpaiarea,cadtpfil,cadpembpr,cadpembpp,cadindter,caddimper,cadapp,cadmatricula
19,"F""_""12",1.1.0004,N,IMP3CAD,FRENTE PUXADOR CAVA VERT.,MDF MELAMINA BRANCO TX 18MM                       ,UN,M2,2.7328,0.0,0.0,0.0,0.0,10,1774234800000,15:11:15,1774234800000,,,,400,2,100,1,0,IMP3CAD,,2674.0,1022.0,0.0,,S,N,N,S,S,S,S,0.0,,0,0,N,0.0,PDM,215001
cadiredi
cadcont,cadpai,cadfilho,caddseq,caddcom,caddlar,caddesp,caddcob,caddlab,caddesb,cadcor,caddbint,caddbsup,caddbinf,caddbesq,caddbdir,caddpdes,caddper,caddqtd
19,"F""_""12",1.1.0004,0,0.0,0.0,0.0,2674.0,1022.0,0.0,N,N,S,S,S,S,,0.0,1
cadireta
